ParticipantID,Task,NumFixations,FixationDuration_Sum,FixationDuration_Average,FixationDuration_StandardDeviation,Saccade_length_Sum,Saccade_length_Average,Saccade_length_StandardDeviation,Saccade_absolute_angle_Sum,Saccade_absolute_angle_Average,Saccade_absolute_angle_StandardDeviation,Saccade_relative_angle_Sum,Saccade_relative_angle_Average,Saccade_relative_angle_StandardDeviation,Question_AOI_NumberOfFixations,Question_AOI_FixationDurationSum,Question_AOI_FixationDurationMean,Question_AOI_LongestFixationInAOI,Question_AOI_ProportionOfTotalFixations,Question_AOI_ProportionOFTotalFixationDuration,Title_AOI_NumberOfFixations,Title_AOI_FixationDurationSum,Title_AOI_FixationDurationMean,Title_AOI_LongestFixationInAOI,Title_AOI_ProportionOfTotalFixations,Title_AOI_ProportionOFTotalFixationDuration,LabelBox_AOI_NumberOfFixations,LabelBox_AOI_FixationDurationSum,LabelBox_AOI_FixationDurationMean,LabelBox_AOI_LongestFixationInAOI,LabelBox_AOI_ProportionOfTotalFixations,LabelBox_AOI_ProportionOFTotalFixationDuration,OptionBox_AOI_NumberOfFixations,OptionBox_AOI_FixationDurationSum,OptionBox_AOI_FixationDurationMean,OptionBox_AOI_LongestFixationInAOI,OptionBox_AOI_ProportionOfTotalFixations,OptionBox_AOI_ProportionOFTotalFixationDuration,Answers_AOI_NumberOfFixations,Answers_AOI_FixationDurationSum,Answers_AOI_FixationDurationMean,Answers_AOI_LongestFixationInAOI,Answers_AOI_ProportionOfTotalFixations,Answers_AOI_ProportionOFTotalFixationDuration,XAxis_AOI_NumberOfFixations,XAxis_AOI_FixationDurationSum,XAxis_AOI_FixationDurationMean,XAxis_AOI_LongestFixationInAOI,XAxis_AOI_ProportionOfTotalFixations,XAxis_AOI_ProportionOFTotalFixationDuration,YAxis_AOI_NumberOfFixations,YAxis_AOI_FixationDurationSum,YAxis_AOI_FixationDurationMean,YAxis_AOI_LongestFixationInAOI,YAxis_AOI_ProportionOfTotalFixations,YAxis_AOI_ProportionOFTotalFixationDuration,Graph_AOI_NumberOfFixations,Graph_AOI_FixationDurationSum,Graph_AOI_FixationDurationMean,Graph_AOI_LongestFixationInAOI,Graph_AOI_ProportionOfTotalFixations,Graph_AOI_ProportionOFTotalFixationDuration,NoAOI_AOI_NumberOfFixations,NoAOI_AOI_FixationDurationSum,NoAOI_AOI_FixationDurationMean,NoAOI_AOI_LongestFixationInAOI,NoAOI_AOI_ProportionOfTotalFixations,NoAOI_AOI_ProportionOFTotalFixationDuration
28,DH3,241,58903,244.4107884,0,64857.34551,269.1176162,0,21689.43993,89.99767605,0,20946.36741,86.9143876,0,1,145,0,145,0.004149378,0.002461674,4,746,0,241,0.01659751,0.01266489,9,1361,0,230,0.037344398,0.023105784,21,7738,0,1302,0.087136929,0.131368521,17,5619,0,1429,0.070539419,0.095394123,16,3444,0,605,0.066390041,0.058469008,2,253,0,145,0.008298755,0.004295197,114,24803,0,947,0.473029046,0.421082118,65,15954,0,1161,0.269709544,0.270852079
28,CL12,69,15670,227.1014493,0,14733.22762,213.525038,0,6739.413174,97.6726547,0,6410.272131,92.90249466,0,2,248,0,130,0.028985507,0.01582642,3,441,0,166,0.043478261,0.028142948,1,130,0,130,0.014492754,0.008296107,4,1437,0,924,0.057971014,0.091703893,5,911,0,355,0.072463768,0.058136567,1,130,0,130,0.014492754,0.008296107,1,130,0,130,0.014492754,0.008296107,43,9986,0,766,0.623188406,0.637268666,17,3297,0,411,0.246376812,0.210402042
28,DL11,86,19351,225.0116279,0,22180.6274,257.914272,0,7376.682037,85.77537252,0,7619.298685,88.59649633,0,1,192,0,192,0.011627907,0.009921968,1,192,0,192,0.011627907,0.009921968,1,192,0,192,0.011627907,0.009921968,6,1083,0,311,0.069767442,0.0559661,6,1663,0,924,0.069767442,0.085938711,2,364,0,192,0.023255814,0.018810397,5,1071,0,336,0.058139535,0.055345977,53,11532,0,626,0.61627907,0.595938194,19,4598,0,680,0.220930233,0.237610459
28,CL11,85,21449,252.3411765,0,29394.67794,345.8197405,0,7701.982408,90.61155774,0,6621.391413,77.8987225,0,1,209,0,209,0.011764706,0.009744044,3,491,0,209,0.035294118,0.02289151,1,209,0,209,0.011764706,0.009744044,15,4900,0,1083,0.176470588,0.228448879,8,2352,0,957,0.094117647,0.109655462,1,209,0,209,0.011764706,0.009744044,5,724,0,209,0.058823529,0.033754487,33,9233,0,969,0.388235294,0.430462959,26,4794,0,405,0.305882353,0.223506923
28,DL14,121,29422,243.1570248,0,25233.67726,208.5427873,0,11726.02653,96.9093102,0,9755.201447,80.62149956,0,1,331,0,331,0.008264463,0.011250085,1,331,0,331,0.008264463,0.011250085,1,331,0,331,0.008264463,0.011250085,14,3683,0,520,0.115702479,0.125178438,3,772,0,331,0.024793388,0.026238869,1,331,0,331,0.008264463,0.011250085,2,448,0,331,0.016528926,0.015226701,82,19698,0,1444,0.67768595,0.669499014,24,6145,0,722,0.198347107,0.208857318
28,CL1,58,13846,238.7241379,0,15829.60115,272.9241577,0,4894.408717,84.38635719,0,4506.133289,77.69195327,0,1,164,0,164,0.017241379,0.011844576,1,164,0,164,0.017241379,0.011844576,2,330,0,166,0.034482759,0.023833598,1,164,0,164,0.017241379,0.011844576,12,2964,0,428,0.206896552,0.214069045,4,614,0,173,0.068965517,0.044344937,2,314,0,164,0.034482759,0.02267803,25,7058,0,1086,0.431034483,0.509750108,18,3386,0,311,0.310344828,0.244547162
28,CL8,76,18120,238.4210526,0,20740.72027,272.9042141,0,7265.006935,95.59219651,0,6378.046558,83.92166524,0,4,462,0,135,0.052631579,0.025496689,1,100,0,100,0.013157895,0.005518764,1,100,0,100,0.013157895,0.005518764,16,5198,0,1316,0.210526316,0.286865342,9,3576,0,1475,0.118421053,0.197350993,1,100,0,100,0.013157895,0.005518764,1,100,0,100,0.013157895,0.005518764,24,4530,0,796,0.315789474,0.25,27,4754,0,382,0.355263158,0.262362031
28,DL10,48,12158,253.2916667,0,11326.1378,235.9612041,0,3866.308063,80.54808464,0,4669.941602,97.29045003,0,1,175,0,175,0.020833333,0.014393815,1,175,0,175,0.020833333,0.014393815,1,175,0,175,0.020833333,0.014393815,12,5382,0,1883,0.25,0.442671492,5,1068,0,301,0.104166667,0.087843395,1,175,0,175,0.020833333,0.014393815,1,175,0,175,0.020833333,0.014393815,15,2183,0,188,0.3125,0.179552558,19,4050,0,1050,0.395833333,0.333113999
28,CL9,109,27422,251.5779817,0,25869.2665,237.3327201,0,9317.846008,85.48482576,0,8583.544931,78.74811863,0,1,112,0,112,0.009174312,0.004084312,1,112,0,112,0.009174312,0.004084312,1,112,0,112,0.009174312,0.004084312,13,4130,0,995,0.119266055,0.150609,13,3900,0,1050,0.119266055,0.142221574,5,1119,0,289,0.04587156,0.040806652,1,112,0,112,0.009174312,0.004084312,59,12925,0,650,0.541284404,0.471336883,23,5796,0,813,0.211009174,0.211363139
28,DL9,70,19464,278.0571429,0,12718.38149,181.6911642,0,5766.104777,82.37292539,0,5697.604445,81.39434921,0,1,681,0,681,0.014285714,0.03498767,1,681,0,681,0.014285714,0.03498767,1,681,0,681,0.014285714,0.03498767,2,879,0,681,0.028571429,0.045160296,6,1632,0,681,0.085714286,0.083847102,3,964,0,681,0.042857143,0.049527333,1,681,0,681,0.014285714,0.03498767,54,15768,0,1182,0.771428571,0.810110974,9,2945,0,681,0.128571429,0.151304973
28,DH8,89,26205,294.4382022,0,15986.09298,179.6190223,0,7853.780955,88.24472983,0,6773.487369,76.10659966,0,1,100,0,100,0.011235955,0.003816066,2,242,0,142,0.02247191,0.009234879,16,2660,0,273,0.179775281,0.101507346,6,2329,0,1225,0.06741573,0.088876169,4,1105,0,484,0.04494382,0.042167525,2,267,0,167,0.02247191,0.010188895,1,100,0,100,0.011235955,0.003816066,50,17100,0,1729,0.561797753,0.652547224,15,3102,0,592,0.168539326,0.118374356
28,DL6,48,9691,201.8958333,0,10650.84947,221.8926973,0,4206.645946,87.63845721,0,3446.11414,71.79404459,0,1,133,0,133,0.020833333,0.013724074,1,133,0,133,0.020833333,0.013724074,1,133,0,133,0.020833333,0.013724074,9,1647,0,324,0.1875,0.169951501,4,803,0,330,0.083333333,0.082860386,5,822,0,192,0.104166667,0.084820968,1,133,0,133,0.020833333,0.013724074,18,3311,0,386,0.375,0.341657208,16,3640,0,669,0.333333333,0.375606233
28,DH9,172,45437,264.1686047,0,49519.67029,287.9050598,0,16395.63438,95.32345573,0,12115.39092,70.43831933,0,1,318,0,318,0.005813953,0.006998701,2,542,0,318,0.011627907,0.011928604,5,1076,0,318,0.029069767,0.023681141,19,5118,0,710,0.110465116,0.112639479,38,12899,0,1183,0.220930233,0.283887581,10,1764,0,318,0.058139535,0.038822986,1,318,0,318,0.005813953,0.006998701,48,11762,0,1020,0.279069767,0.258863921,56,14184,0,1295,0.325581395,0.312168497
28,DL15,104,24116,231.8846154,0,25018.94442,240.5667732,0,9312.531462,89.54357175,0,7994.187859,76.86719095,0,2,291,0,183,0.019230769,0.012066678,2,300,0,183,0.019230769,0.012439874,1,183,0,183,0.009615385,0.007588323,20,6345,0,1516,0.192307692,0.263103334,14,4395,0,1222,0.134615385,0.182244153,1,183,0,183,0.009615385,0.007588323,4,677,0,200,0.038461538,0.028072649,41,8078,0,1041,0.394230769,0.334964339,27,5128,0,375,0.259615385,0.212638912
28,DH10,96,24207,252.15625,0,31652.08336,329.7092017,0,9357.381432,97.47272325,0,7121.130754,74.17844535,0,1,124,0,124,0.010416667,0.005122485,1,124,0,124,0.010416667,0.005122485,7,934,0,176,0.072916667,0.038583881,8,4942,0,2210,0.083333333,0.204155823,10,3214,0,1007,0.104166667,0.132771512,10,2512,0,557,0.104166667,0.103771636,1,124,0,124,0.010416667,0.005122485,51,10635,0,633,0.53125,0.439335729,15,2590,0,263,0.15625,0.106993845
28,CL13,63,16697,265.031746,0,17914.14013,284.3514307,0,5831.400726,92.56191628,0,5076.534932,80.57991955,0,1,275,0,275,0.015873016,0.016470025,1,275,0,275,0.015873016,0.016470025,1,275,0,275,0.015873016,0.016470025,15,6435,0,1343,0.238095238,0.385398575,8,2288,0,800,0.126984127,0.137030604,1,275,0,275,0.015873016,0.016470025,1,275,0,275,0.015873016,0.016470025,26,5324,0,991,0.412698413,0.318859675,17,3475,0,406,0.26984127,0.208121219
28,CH9,60,21614,360.2333333,0,17583.66181,293.0610301,0,6276.854548,104.6142425,0,5059.950338,84.33250564,0,1,106,0,106,0.016666667,0.004904229,1,106,0,106,0.016666667,0.004904229,5,1277,0,748,0.083333333,0.059082076,9,6242,0,1728,0.15,0.2887943,11,2298,0,459,0.183333333,0.106319978,3,929,0,685,0.05,0.042981401,1,106,0,106,0.016666667,0.004904229,24,8256,0,2002,0.4,0.381974646,13,3142,0,842,0.216666667,0.145368742
28,CL7,135,38431,284.6740741,0,29590.96538,219.1923362,0,12947.00929,95.90377249,0,10361.70528,76.75337243,0,1,116,0,116,0.007407407,0.003018397,3,448,0,167,0.022222222,0.011657256,1,116,0,116,0.007407407,0.003018397,11,5581,0,1635,0.081481481,0.145221306,6,1917,0,528,0.044444444,0.049881606,1,116,0,116,0.007407407,0.003018397,1,116,0,116,0.007407407,0.003018397,87,25063,0,908,0.644444444,0.652155812,32,5886,0,666,0.237037037,0.153157607
28,CH2,116,33332,287.3448276,0,22768.63645,196.2813487,0,10948.97165,94.38768663,0,9533.712222,82.18717433,0,1,122,0,122,0.00862069,0.003660146,1,122,0,122,0.00862069,0.003660146,3,406,0,159,0.025862069,0.012180487,24,8204,0,1591,0.206896552,0.246129845,11,4668,0,1374,0.094827586,0.140045602,5,674,0,150,0.043103448,0.020220809,1,122,0,122,0.00862069,0.003660146,63,15744,0,909,0.543103448,0.472338894,15,4246,0,757,0.129310345,0.127385095
28,CL14,77,17987,233.5974026,0,11844.95387,153.8305697,0,6491.145478,84.30059062,0,5877.291263,76.32845796,0,1,265,0,265,0.012987013,0.014732863,1,265,0,265,0.012987013,0.014732863,1,265,0,265,0.012987013,0.014732863,15,4055,0,554,0.194805195,0.225440596,4,940,0,285,0.051948052,0.052259966,1,265,0,265,0.012987013,0.014732863,1,265,0,265,0.012987013,0.014732863,43,9569,0,821,0.558441558,0.53199533,18,4218,0,534,0.233766234,0.234502696
28,DH7,72,19479,270.5416667,0,17537.1126,243.5710083,0,6859.969976,95.27736078,0,5560.422602,77.2280917,0,1,123,0,123,0.013888889,0.006314493,1,123,0,123,0.013888889,0.006314493,3,482,0,228,0.041666667,0.024744597,14,4402,0,849,0.194444444,0.22598696,7,3898,0,1649,0.097222222,0.200112942,4,796,0,249,0.055555556,0.040864521,1,123,0,123,0.013888889,0.006314493,38,7599,0,685,0.527777778,0.390112429,11,2917,0,995,0.152777778,0.149751014
28,DL1,112,26807,239.3482143,0,28705.46939,256.2988338,0,10209.07459,91.15245172,0,9656.216058,86.2162148,0,1,188,0,188,0.008928571,0.007013094,1,188,0,188,0.008928571,0.007013094,1,188,0,188,0.008928571,0.007013094,26,7494,0,808,0.232142857,0.279553848,10,3205,0,1092,0.089285714,0.119558324,6,945,0,225,0.053571429,0.035251986,1,188,0,188,0.008928571,0.007013094,46,10174,0,888,0.410714286,0.379527735,28,5741,0,723,0.25,0.21416048
28,DL5,43,8843,205.6511628,0,7520.468785,174.8946229,0,4092.746652,95.18015469,0,3546.139745,82.46836617,0,1,159,0,159,0.023255814,0.017980323,1,159,0,159,0.023255814,0.017980323,1,159,0,159,0.023255814,0.017980323,1,159,0,159,0.023255814,0.017980323,1,159,0,159,0.023255814,0.017980323,1,159,0,159,0.023255814,0.017980323,1,159,0,159,0.023255814,0.017980323,38,8176,0,634,0.88372093,0.924573109,6,826,0,159,0.139534884,0.093407215
28,DL7,44,8637,196.2954545,0,11882.07079,270.0470635,0,3721.014175,84.56850399,0,3386.947761,76.97608547,0,2,449,0,242,0.045454545,0.051985643,1,207,0,207,0.022727273,0.023966655,1,207,0,207,0.022727273,0.023966655,1,207,0,207,0.022727273,0.023966655,1,207,0,207,0.022727273,0.023966655,1,207,0,207,0.022727273,0.023966655,1,207,0,207,0.022727273,0.023966655,34,5814,0,458,0.772727273,0.673150399,10,2788,0,929,0.227272727,0.322797268
28,CL6,35,7866,224.7428571,0,3996.307401,114.1802115,0,3115.037358,89.00106737,0,2131.265771,60.89330776,0,1,189,0,189,0.028571429,0.02402746,1,189,0,189,0.028571429,0.02402746,1,189,0,189,0.028571429,0.02402746,1,189,0,189,0.028571429,0.02402746,3,536,0,197,0.085714286,0.068141368,1,189,0,189,0.028571429,0.02402746,1,189,0,189,0.028571429,0.02402746,27,6391,0,659,0.771428571,0.812484109,7,1317,0,403,0.2,0.167429443
28,DL13,123,35056,285.0081301,0,25744.79437,209.3072713,0,11837.21673,96.23753439,0,10520.87999,85.53560971,0,1,150,0,150,0.008130081,0.004278868,2,391,0,241,0.016260163,0.011153583,1,150,0,150,0.008130081,0.004278868,11,4065,0,1425,0.089430894,0.115957325,18,4804,0,792,0.146341463,0.137037882,3,534,0,195,0.024390244,0.01523277,1,150,0,150,0.008130081,0.004278868,61,16683,0,983,0.495934959,0.47589571,33,9329,0,1125,0.268292683,0.26611707
28,DL2,59,13988,237.0847458,0,15773.75292,267.3517444,0,5053.551118,85.65340879,0,5579.334673,94.56499446,0,1,181,0,181,0.016949153,0.012939663,1,181,0,181,0.016949153,0.012939663,1,181,0,181,0.016949153,0.012939663,9,1358,0,208,0.152542373,0.097083214,12,2561,0,408,0.203389831,0.183085502,1,181,0,181,0.016949153,0.012939663,1,181,0,181,0.016949153,0.012939663,21,4849,0,910,0.355932203,0.346654275,20,5763,0,972,0.338983051,0.411995997
28,CL10,63,13483,214.015873,0,18066.64354,286.7721197,0,5318.685065,84.42357246,0,5478.06227,86.95336937,0,1,175,0,175,0.015873016,0.012979307,1,175,0,175,0.015873016,0.012979307,1,175,0,175,0.015873016,0.012979307,7,1948,0,495,0.111111111,0.144478232,2,1067,0,892,0.031746032,0.079136691,1,175,0,175,0.015873016,0.012979307,9,2643,0,1038,0.142857143,0.196024624,27,4740,0,553,0.428571429,0.351553808,22,3785,0,429,0.349206349,0.280723875
28,CL2,47,10559,224.6595745,0,11508.53892,244.8625301,0,4387.013664,93.34071626,0,3624.241004,77.11151073,0,1,262,0,262,0.021276596,0.024812956,1,262,0,262,0.021276596,0.024812956,1,262,0,262,0.021276596,0.024812956,10,3644,0,908,0.212765957,0.345108438,4,824,0,262,0.085106383,0.078037693,1,262,0,262,0.021276596,0.024812956,9,1769,0,392,0.191489362,0.167534804,19,3606,0,601,0.404255319,0.341509613,9,1764,0,376,0.191489362,0.167061275
28,CH7,135,34798,257.762963,0,28934.83614,214.3321196,0,11067.46338,81.98121024,0,11298.71765,83.69420479,0,1,100,0,100,0.007407407,0.002873728,1,100,0,100,0.007407407,0.002873728,5,1129,0,562,0.037037037,0.032444393,8,2150,0,758,0.059259259,0.06178516,17,3275,0,337,0.125925926,0.094114604,7,1110,0,298,0.051851852,0.031898385,3,512,0,240,0.022222222,0.014713489,71,18258,0,1144,0.525925926,0.524685327,30,8964,0,1033,0.222222222,0.257601012
28,CL4,93,22379,240.6344086,0,24471.42708,263.1336245,0,8424.615633,90.58726487,0,8491.119489,91.3023601,0,1,616,0,616,0.010752688,0.027525805,1,616,0,616,0.010752688,0.027525805,1,616,0,616,0.010752688,0.027525805,4,1060,0,616,0.043010753,0.047365834,13,4752,0,1592,0.139784946,0.212341928,3,983,0,616,0.032258065,0.043925108,1,616,0,616,0.010752688,0.027525805,45,9919,0,853,0.483870968,0.443228026,32,8129,0,1149,0.344086022,0.363242325
28,DL12,59,14840,251.5254237,0,19306.01292,327.220558,0,5617.365712,95.20958833,0,4912.33618,83.25993525,0,1,109,0,109,0.016949153,0.007345013,1,109,0,109,0.016949153,0.007345013,1,109,0,109,0.016949153,0.007345013,6,2912,0,1204,0.101694915,0.196226415,21,5807,0,1390,0.355932203,0.391307278,1,109,0,109,0.016949153,0.007345013,1,109,0,109,0.016949153,0.007345013,16,2530,0,259,0.271186441,0.170485175,19,3918,0,992,0.322033898,0.264016173
28,CL15,86,21048,244.744186,0,24421.80861,283.9745188,0,6408.505546,74.51750635,0,6951.013755,80.82574134,0,2,274,0,165,0.023255814,0.013017864,1,165,0,165,0.011627907,0.007839225,2,515,0,350,0.023255814,0.024467883,3,542,0,192,0.034883721,0.025750665,4,752,0,217,0.046511628,0.03572786,1,165,0,165,0.011627907,0.007839225,4,604,0,165,0.046511628,0.028696313,44,11304,0,772,0.511627907,0.537058153,33,8047,0,1700,0.38372093,0.38231661
29,CH5,284,56575,199.2077465,0,53566.11455,188.6130794,0,24137.51225,84.99124032,0,26586.1969,93.61336936,0,9,2128,0,666,0.031690141,0.037613787,3,473,0,200,0.01056338,0.008360583,71,14985,0,944,0.25,0.264869642,15,3133,0,630,0.052816901,0.055377817,5,618,0,151,0.017605634,0.010923553,6,1002,0,262,0.021126761,0.017711003,1,100,0,100,0.003521127,0.001767565,135,26696,0,708,0.475352113,0.4718692,47,8240,0,632,0.165492958,0.145647371
29,DL4,33,6728,203.8787879,0,7670.085732,232.4268404,0,2959.502006,89.68187896,0,3320.007234,100.6062798,0,7,852,0,152,0.212121212,0.126634958,1,110,0,110,0.03030303,0.016349584,2,217,0,110,0.060606061,0.03225327,4,735,0,274,0.121212121,0.109244946,1,110,0,110,0.03030303,0.016349584,1,110,0,110,0.03030303,0.016349584,1,110,0,110,0.03030303,0.016349584,10,2314,0,937,0.303030303,0.343935791,14,3050,0,647,0.424242424,0.45332937
29,DH3,150,28125,187.5,0,40105.71415,267.3714277,0,11255.09946,75.03399637,0,14557.41462,97.04943082,0,16,2394,0,291,0.106666667,0.08512,1,125,0,125,0.006666667,0.004444444,4,1138,0,755,0.026666667,0.040462222,3,464,0,225,0.02,0.016497778,7,1315,0,282,0.046666667,0.046755556,1,125,0,125,0.006666667,0.004444444,1,125,0,125,0.006666667,0.004444444,80,15233,0,988,0.533333333,0.541617778,45,8206,0,534,0.3,0.291768889
29,DH5,195,55277,283.4717949,0,35063.7164,179.8139303,0,17567.35182,90.08898369,0,17108.8654,87.73777129,0,19,3021,0,244,0.097435897,0.054652025,1,119,0,119,0.005128205,0.002152794,16,3265,0,534,0.082051282,0.059066158,7,1981,0,968,0.035897436,0.03583769,1,119,0,119,0.005128205,0.002152794,1,119,0,119,0.005128205,0.002152794,1,119,0,119,0.005128205,0.002152794,117,39370,0,1787,0.6,0.712231127,40,8116,0,815,0.205128205,0.146824176
29,CL13,56,10174,181.6785714,0,16617.81045,296.7466152,0,4263.728275,76.13800491,0,4407.652082,78.7080729,0,13,2930,0,1000,0.232142857,0.287988992,1,125,0,125,0.017857143,0.01228622,2,300,0,175,0.035714286,0.029486927,4,656,0,280,0.071428571,0.064478081,1,125,0,125,0.017857143,0.01228622,1,125,0,125,0.017857143,0.01228622,1,125,0,125,0.017857143,0.01228622,24,4347,0,722,0.428571429,0.427265579,17,2441,0,370,0.303571429,0.2399253
29,DL12,67,12262,183.0149254,0,17625.96356,263.074083,0,4977.520635,74.29135276,0,5673.714954,84.68231275,0,11,1745,0,258,0.164179104,0.142309574,7,1052,0,211,0.104477612,0.085793508,2,245,0,125,0.029850746,0.019980427,5,1222,0,609,0.074626866,0.099657478,3,567,0,242,0.044776119,0.046240418,1,125,0,125,0.014925373,0.010194096,1,125,0,125,0.014925373,0.010194096,19,3770,0,675,0.28358209,0.307453923,26,4411,0,744,0.388059701,0.359729245
29,CH1,36,6544,181.7777778,0,6556.195034,182.1165287,0,3344.564171,92.90456032,0,3721.236681,103.3676856,0,4,564,0,166,0.111111111,0.086185819,1,125,0,125,0.027777778,0.019101467,11,2676,0,594,0.305555556,0.408924205,3,455,0,173,0.083333333,0.06952934,1,125,0,125,0.027777778,0.019101467,1,125,0,125,0.027777778,0.019101467,1,125,0,125,0.027777778,0.019101467,16,2645,0,392,0.444444444,0.404187042,6,704,0,141,0.166666667,0.107579462
29,DL11,60,9467,157.7833333,0,16932.01678,282.2002796,0,5359.98724,89.33312067,0,4543.827584,75.73045974,0,7,959,0,166,0.116666667,0.10129925,3,402,0,166,0.05,0.042463294,4,580,0,176,0.066666667,0.061265448,4,713,0,257,0.066666667,0.075314249,5,693,0,166,0.083333333,0.073201648,3,409,0,166,0.05,0.043202704,1,166,0,166,0.016666667,0.017534594,27,4980,0,670,0.45,0.526037816,14,1893,0,183,0.233333333,0.199957748
29,CH10,82,21022,256.3658537,0,11511.97644,140.3899566,0,7921.716945,96.6063042,0,7276.329217,88.73572216,0,4,494,0,159,0.048780488,0.023499191,1,102,0,102,0.012195122,0.00485206,2,220,0,118,0.024390244,0.010465227,3,458,0,191,0.036585366,0.0217867,9,2454,0,854,0.109756098,0.116734849,1,102,0,102,0.012195122,0.00485206,1,102,0,102,0.012195122,0.00485206,60,16677,0,952,0.731707317,0.793311769,9,1229,0,217,0.109756098,0.058462563
29,DH10,99,21222,214.3636364,0,26167.63149,264.31951,0,8373.688249,84.58270958,0,9231.422148,93.24668837,0,22,3997,0,930,0.222222222,0.188342286,1,149,0,149,0.01010101,0.007021016,5,1219,0,367,0.050505051,0.057440392,11,2068,0,283,0.111111111,0.097446047,3,414,0,149,0.03030303,0.019508058,1,149,0,149,0.01010101,0.007021016,2,402,0,253,0.02020202,0.018942607,41,10645,0,1005,0.414141414,0.501602111,21,3371,0,576,0.212121212,0.158844595
29,DL15,55,9833,178.7818182,0,15585.56676,283.3739411,0,5231.53017,95.11873036,0,4429.670894,80.53947081,0,7,1333,0,292,0.127272727,0.135563917,1,226,0,226,0.018181818,0.02298383,1,226,0,226,0.018181818,0.02298383,4,1513,0,921,0.072727273,0.153869623,7,1531,0,508,0.127272727,0.155700193,1,226,0,226,0.018181818,0.02298383,1,226,0,226,0.018181818,0.02298383,28,4424,0,326,0.509090909,0.449913556,13,1936,0,226,0.236363636,0.19688803
29,CH3,186,38987,209.6075269,0,41123.56468,221.0944338,0,16204.04568,87.11852518,0,15520.80591,83.44519309,0,32,5182,0,267,0.172043011,0.1329161,1,126,0,126,0.005376344,0.003231847,25,7013,0,682,0.134408602,0.179880473,16,3285,0,811,0.086021505,0.084258856,4,822,0,391,0.021505376,0.021083951,7,1656,0,502,0.037634409,0.042475697,2,259,0,133,0.010752688,0.00664324,68,14648,0,1384,0.365591398,0.375714982,39,7004,0,637,0.209677419,0.179649627
29,DL1,161,34000,211.1801242,0,33804.79826,209.9676911,0,13877.5658,86.19606085,0,15488.11702,96.19948457,0,9,1335,0,217,0.055900621,0.039264706,2,302,0,170,0.01242236,0.008882353,5,907,0,257,0.031055901,0.026676471,13,1897,0,230,0.080745342,0.055794118,21,5001,0,1213,0.130434783,0.147088235,4,925,0,340,0.02484472,0.027205882,1,132,0,132,0.00621118,0.003882353,89,18710,0,1148,0.552795031,0.550294118,25,5847,0,818,0.155279503,0.171970588
29,DH1,84,17928,213.4285714,0,17237.17011,205.2044061,0,7623.949293,90.76130111,0,9135.939706,108.761187,0,14,2916,0,950,0.166666667,0.162650602,1,112,0,112,0.011904762,0.006247211,6,1591,0,525,0.071428571,0.088743864,6,1005,0,308,0.071428571,0.056057564,2,271,0,159,0.023809524,0.01511602,1,112,0,112,0.011904762,0.006247211,1,112,0,112,0.011904762,0.006247211,48,10001,0,697,0.571428571,0.557842481,13,2704,0,522,0.154761905,0.150825524
29,CH7,126,24526,194.6507937,0,25465.80409,202.1095563,0,11606.69548,92.11663082,0,11322.36624,89.86004956,0,9,2343,0,907,0.071428571,0.095531273,1,176,0,176,0.007936508,0.007176058,10,2190,0,435,0.079365079,0.089292995,9,1450,0,284,0.071428571,0.059120933,2,276,0,176,0.015873016,0.011253364,4,629,0,184,0.031746032,0.025646253,1,176,0,176,0.007936508,0.007176058,59,12024,0,818,0.468253968,0.490255239,39,6670,0,725,0.30952381,0.271956291
29,CL8,121,25152,207.8677686,0,29571.54348,244.3929213,0,10611.57601,87.69897528,0,10594.44529,87.55739909,0,11,1475,0,166,0.090909091,0.058643448,1,123,0,123,0.008264463,0.004890267,3,524,0,268,0.024793388,0.020833333,16,3006,0,320,0.132231405,0.119513359,1,123,0,123,0.008264463,0.004890267,1,123,0,123,0.008264463,0.004890267,1,123,0,123,0.008264463,0.004890267,58,11661,0,582,0.479338843,0.463621183,37,8978,0,1059,0.305785124,0.356949746
29,DL6,33,5967,180.8181818,0,8479.46959,256.9536239,0,3065.182811,92.88432759,0,3125.495823,94.71199464,0,6,939,0,194,0.181818182,0.15736551,2,302,0,194,0.060606061,0.050611698,1,194,0,194,0.03030303,0.03251215,1,194,0,194,0.03030303,0.03251215,4,755,0,317,0.121212121,0.126529244,1,194,0,194,0.03030303,0.03251215,1,194,0,194,0.03030303,0.03251215,16,2653,0,307,0.484848485,0.444612033,9,2094,0,507,0.272727273,0.350930116
29,CL9,32,6155,192.34375,0,6144.806163,192.0251926,0,3007.891262,93.99660194,0,2827.888174,88.37150545,0,3,485,0,242,0.09375,0.078797725,1,100,0,100,0.03125,0.016246954,1,100,0,100,0.03125,0.016246954,5,811,0,225,0.15625,0.131762794,2,267,0,167,0.0625,0.043379366,1,100,0,100,0.03125,0.016246954,1,100,0,100,0.03125,0.016246954,20,4253,0,423,0.625,0.690982941,6,739,0,183,0.1875,0.120064988
29,CH2,105,26275,250.2380952,0,13766.39095,131.1084852,0,10300.06236,98.09583199,0,10914.22922,103.9450402,0,11,2878,0,1038,0.104761905,0.109533777,1,376,0,376,0.00952381,0.014310181,25,7622,0,941,0.238095238,0.290085633,3,699,0,376,0.028571429,0.026603235,1,376,0,376,0.00952381,0.014310181,3,586,0,376,0.028571429,0.022302569,1,376,0,376,0.00952381,0.014310181,43,11773,0,693,0.40952381,0.448068506,25,4597,0,694,0.238095238,0.174957184
