Current_task,FixationX,FixationY,SaccadeLength
CH3,1053.0,863.0,327.81854737034024
CH3,1143.0,464.0,409.0244491469917
CH3,1323.0,313.0,234.94893062110327
CH3,1368.0,286.0,52.478567053607705
CH3,1142.0,205.0,240.07707095847366
CH3,1165.0,217.0,25.942243542145693
CH3,1283.0,306.0,147.80054127099805
CH3,1160.0,205.0,159.15401345866212
CH3,1199.0,154.0,64.20280367709809
CH3,1210.0,884.0,730.0828720083769
CH3,1435.0,688.0,298.3973860475323
CH3,1391.0,683.0,44.28317965096906
CH3,1440.0,708.0,55.00909015790027
CH3,1003.0,206.0,665.562168396011
CH3,1055.0,941.0,736.8371597578396
CH3,1008.0,961.0,51.07837115648854
CH3,1432.0,584.0,567.3667244384359
CH3,857.0,44.0,788.812398482681
DH2,1197.0,53.0,340.1190967881692
DH2,916.0,831.0,827.1910299320224
DH2,1044.0,831.0,128.0
DH2,488.0,850.0,556.3245455667043
DH2,451.0,699.0,155.46703830716015
DH2,1087.0,258.0,773.9360438692593
DH2,513.0,283.0,574.5441671447027
DH2,1459.0,596.0,996.4361494847525
DH2,1467.0,493.0,103.31021246711285
DH2,1443.0,492.0,24.020824298928627
DH2,1398.0,491.0,45.0111097397076
DH2,1399.0,496.0,5.0990195135927845
DH2,1015.0,278.0,441.5653971950248
DH2,1444.0,598.0,535.2018310880485
DH2,1407.0,621.0,43.56604182158393
DL14,521.0,296.0,943.7271851546928
DL14,1043.0,316.0,522.3830012548265
DL14,1327.0,225.0,298.22307087145356
DL14,973.0,300.0,361.8577068406862
DL14,1074.0,252.0,111.8257573191436
DL14,1116.0,198.0,68.41052550594829
DL14,563.0,786.0,807.1883299453727
DL14,560.0,224.0,562.0080070603976
DL14,506.0,206.0,56.92099788303083
DL14,867.0,878.0,762.8269790719256
DL14,471.0,849.0,397.0604487984166
DL14,1104.0,834.0,633.1777001758669
DL14,862.0,891.0,248.62220335279792
DL14,884.0,875.0,27.202941017470888
DL14,853.0,838.0,48.27007354458868
DL14,1455.0,579.0,655.3510509642904
DL14,1444.0,575.0,11.704699910719626
DL14,1420.0,583.0,25.298221281347036
DL14,1383.0,106.0,478.43285840335005
DL14,1028.0,762.0,745.896105365888
DL14,1092.0,884.0,137.7679207943562
CL6,648.0,750.0,463.7801203156513
CL6,259.0,552.0,436.4916952245483
CL6,1504.0,582.0,1245.361393331269
CL6,1442.0,650.0,92.02173656261873
CL6,395.0,857.0,1067.2666021196392
CL6,251.0,716.0,201.5365971728212
CL6,277.0,729.0,29.068883707497267
CL6,896.0,886.0,638.6000313185085
CL6,955.0,892.0,59.30430001273095
CL6,960.0,890.0,5.385164807134504
CL6,840.0,42.0,856.4484806455085
CL6,950.0,900.0,865.02254305885
CL6,957.0,908.0,10.63014581273465
CL6,322.0,751.0,654.1207839535448
CL6,711.0,246.0,637.4527433465166
CL6,769.0,127.0,132.38202294873727
CL6,1048.0,109.0,279.5800422061632
CL6,1000.0,847.0,739.5593282489242
DL8,950.0,391.0,458.73303783355306
DL8,745.0,14.0,429.13168142191506
DL8,893.0,839.0,838.1700304830757
DL8,1437.0,584.0,600.800299600458
DL8,1056.0,336.0,454.60422347356166
DL8,993.0,357.0,66.40783086353596
DL8,1166.0,352.0,173.07223925286226
DL8,1416.0,510.0,295.7431317883815
DL8,1181.0,416.0,253.10274593532168
DL8,1300.0,306.0,162.0524606416083
DL8,1307.0,312.0,9.219544457292887
DL8,1340.0,233.0,85.61541917201598
DL8,1148.0,320.0,210.79136604709407
DL8,1035.0,342.0,115.12167476196652
DH1,343.0,432.0,697.8280590517983
DH1,315.0,384.0,55.569775957799216
DH1,334.0,342.0,46.09772228646444
DH1,306.0,393.0,58.180752831155424
DH1,219.0,372.0,89.49860334105779
DH1,318.0,390.0,100.62305898749054
DH1,330.0,414.0,26.832815729997478
DH1,472.0,384.0,145.13442045221387
DH1,212.0,362.0,260.9291091465266
DH1,640.0,401.0,429.7731959999367
DH1,914.0,345.0,279.66408421533146
DH1,341.0,425.0,578.5576894312269
DH1,66.0,396.0,276.5248632582611
DH1,304.0,383.0,238.3547775900454
DH1,355.0,848.0,467.7884137085911
DH1,899.0,875.0,544.6696246349708
DH1,865.0,891.0,37.57658845611187
DH1,768.0,901.0,97.51410154434076
DH1,759.0,902.0,9.055385138137417
DH1,768.0,900.0,9.219544457292887
DH1,768.0,905.0,5.0
DH1,774.0,904.0,6.082762530298219
DH1,909.0,931.0,137.6735268670052
DH1,921.0,928.0,12.36931687685298
DH1,1158.0,795.0,271.7682836535566
DH1,1241.0,267.0,534.4838631801713
DH1,657.0,329.0,587.2818744010409
DH1,1162.0,344.0,505.22272316276513
DH1,1400.0,636.0,376.70678252455184
DH1,1438.0,464.0,176.14766532656628
DH1,1399.0,462.0,39.05124837953327
DH1,1182.0,324.0,257.1633721975196
DH1,1408.0,450.0,258.75084540924695
DH1,602.0,339.0,813.6073991797273
DH1,1139.0,271.0,541.2882780921826
DH1,1138.0,285.0,14.035668847618199
DH1,1072.0,299.0,67.468511173732
DH1,995.0,298.0,77.00649323271382
DH1,619.0,296.0,376.0053191113126
DH1,581.0,352.0,67.67569726275453
DH1,388.0,322.0,195.3176899310454
DH1,416.0,378.0,62.609903369994115
DH1,82.0,345.0,335.6262802582658
DH1,1124.0,816.0,1143.5055749754786
DH1,1344.0,881.0,229.40139493908924
DH1,1251.0,299.0,589.3835762896689
DH1,1049.0,967.0,697.8739141134307
DH1,1429.0,548.0,565.650952443289
DH1,1414.0,635.0,88.28363381737297
DH1,1242.0,781.0,225.61028345356956
DH1,1096.0,810.0,148.85227576359054
CL1,304.0,747.0,794.5017306463214
CL1,164.0,878.0,191.73158320944412
CL1,1443.0,551.0,1320.1401440756206
CL1,1126.0,324.0,389.89485762189787
CL1,1171.0,289.0,57.0087712549569
CL1,1038.0,248.0,139.17614738165446
CL1,89.0,110.0,958.9812302647013
CL1,98.0,128.0,20.12461179749811
CL1,596.0,249.0,512.4890242727155
CL1,532.0,270.0,67.35725647619564
CL1,809.0,246.0,278.03776721877193
CL1,1058.0,195.0,254.1692349597016
CL1,1219.0,892.0,715.3530596845169
CL1,1221.0,885.0,7.280109889280518
CL1,1205.0,898.0,20.615528128088304
CL1,1052.0,154.0,759.568956711634
CL1,1403.0,505.0,496.38896039295633
CL14,1416.0,521.0,20.615528128088304
CL14,1401.0,506.0,21.213203435596427
CL14,1052.0,214.0,455.04395392093716
CL14,646.0,336.0,423.9339571206817
CL14,1078.0,236.0,443.4230485664903
CL14,980.0,228.0,98.32598842625484
CL14,1002.0,147.0,83.93449827097318
CL14,650.0,149.0,352.00568177232594
CL14,807.0,178.0,159.65587994182988
CL14,1077.0,856.0,729.7835295483175
CL14,1242.0,885.0,167.5291019494822
CL14,1198.0,52.0,834.1612553937039
CL14,986.0,966.0,938.2643550727055
CL14,1066.0,207.0,763.2044287083245
CL14,1348.0,217.0,282.177249260106
CL14,1339.0,265.0,48.83646178829912
CL14,256.0,702.0,1167.8433114078275
CL14,279.0,840.0,139.90353819685905
CL14,920.0,904.0,644.1870846268187
CL14,819.0,893.0,101.59724405711013
CL14,788.0,898.0,31.400636936215164
CL14,215.0,551.0,669.8790935683842
CL14,773.0,904.0,660.28251529175
CL14,730.0,558.0,348.66172717979816
CL14,676.0,548.0,54.91812087098393
CL14,606.0,796.0,257.68973592287296
CL14,907.0,900.0,318.4603586005643
CL14,918.0,900.0,11.0
CL14,973.0,895.0,55.226805085936306
CL14,927.0,904.0,46.87216658103186
CL14,988.0,885.0,63.89053137985315
CL14,999.0,892.0,13.038404810405298
CL14,639.0,619.0,451.80637445702337
CL14,585.0,593.0,59.93329625508679
CL14,369.0,583.0,216.23135757794242
CL14,225.0,829.0,285.04736448527285
CL14,424.0,554.0,339.44955442598535
CL14,433.0,520.0,35.17101079013795
CL14,557.0,581.0,138.19189556555045
CL14,575.0,590.0,20.12461179749811
CL14,769.0,550.0,198.08079159777205
CL14,963.0,934.0,430.2231978868643
CL14,993.0,909.0,39.05124837953327
CL14,589.0,564.0,531.2635880615196
CL14,408.0,498.0,192.6577275896298
CL14,358.0,606.0,119.01260437449471
CL14,547.0,852.0,310.2208890452092
CL14,809.0,565.0,388.60391145741187
CL14,824.0,509.0,57.97413216254298
CL14,820.0,496.0,13.601470508735444
CL14,702.0,597.0,155.32224567009067
CL14,952.0,950.0,432.560978360277
CL14,961.0,523.0,427.09483724343943
DL1,953.0,519.0,8.94427190999916
DL1,626.0,71.0,554.6467344175029
DL1,464.0,33.0,166.39711535961192
DL1,1441.0,611.0,1135.1709122418526
DL1,1234.0,201.0,459.29184621545375
DL1,1128.0,179.0,108.25894882179486
DL1,1332.0,287.0,230.82460874005614
DL1,310.0,443.0,1033.8375114107632
DL1,225.0,416.0,89.1852005660132
DL1,1424.0,596.0,1212.4359776911933
DL1,1438.0,492.0,104.93807697875924
DL1,1398.0,506.0,42.37924020083418
DL1,469.0,384.0,936.9765205169231
DL1,374.0,358.0,98.49365461794989
DL1,182.0,403.0,197.20294115453754
DL1,278.0,388.0,97.16480844420988
DL1,293.0,395.0,16.55294535724685
DL1,466.0,424.0,175.41379649275024
DL1,937.0,400.0,471.61106857239895
DL1,1015.0,371.0,83.21658488546619
DL1,1149.0,346.0,136.31214179228496
DL1,301.0,421.0,851.3101667430033
DL1,156.0,348.0,162.33915116200404
DH10,840.0,36.0,751.7978451685001
DH10,1575.0,59.0,735.359775892046
DH10,227.0,389.0,1387.8054618713677
DH10,263.0,381.0,36.87817782917155
DH10,1312.0,261.0,1055.841370661332
DH10,1075.0,898.0,679.660209222226
DH10,165.0,277.0,1101.6991422343942
DH10,243.0,392.0,138.95682782792647
DH10,244.0,385.0,7.0710678118654755
DH10,206.0,404.0,42.485291572496
DH10,184.0,423.0,29.068883707497267
DH10,1112.0,887.0,1037.5355415599024
DH10,1083.0,886.0,29.017236257093817
DH10,1191.0,743.0,179.20100446147057
DH10,1210.0,394.0,349.516809323958
DH10,1192.0,441.0,50.32891812864648
DH10,1112.0,425.0,81.58431221748455
DH10,1167.0,417.0,55.57877292636101
DH10,1149.0,417.0,18.0
DH10,1182.0,423.0,33.54101966249684
DH10,1151.0,873.0,451.06651394223445
DH10,1327.0,873.0,176.0
DH10,1328.0,880.0,7.0710678118654755
DH10,1155.0,438.0,474.6503976612682
DH10,470.0,443.0,685.0182479321263
DH10,439.0,446.0,31.144823004794873
DH10,442.0,452.0,6.708203932499369
DH10,154.0,471.0,288.62605564986677
DH10,142.0,490.0,22.47220505424423
DH10,94.0,438.0,70.76722405181653
DH10,131.0,513.0,83.6301381082203
DH10,1422.0,682.0,1302.0145928521692
DH10,1438.0,673.0,18.35755975068582
DH10,1397.0,674.0,41.012193308819754
DH10,1104.0,426.0,383.8658619882732
CH2,1446.0,698.0,436.9759718794616
CH2,1428.0,661.0,41.14608122288197
CH2,1418.0,674.0,16.401219466856727
CH2,1418.0,692.0,18.0
CH2,1404.0,686.0,15.231546211727817
CH2,1385.0,701.0,24.20743687382041
CH2,1436.0,578.0,133.15404612703287
CH2,1425.0,564.0,17.804493814764857
CH2,1416.0,698.0,134.30189872075525
CH2,1416.0,704.0,6.0
CH2,1413.0,694.0,10.44030650891055
CH2,1393.0,703.0,21.93171219946131
CH2,1458.0,545.0,170.84788555905513
CH2,1419.0,545.0,39.0
CH2,676.0,482.0,745.6661451346708
CH2,453.0,490.0,223.14345161801185
CH2,458.0,503.0,13.92838827718412
CH2,162.0,487.0,296.4321170183825
CH2,184.0,500.0,25.553864678361276
CH2,55.0,469.0,132.67252918370102
CH2,1158.0,487.0,1103.1468623895914
CH2,157.0,456.0,1001.4799049406832
CH2,46.0,445.0,111.5437134042076
CH2,104.0,476.0,65.76473218982953
CH2,205.0,871.0,407.70822900697016
CH2,585.0,871.0,380.0
CH2,548.0,892.0,42.5440947723653
CH2,524.0,891.0,24.020824298928627
CH2,93.0,439.0,624.551839321605
CH2,513.0,885.0,612.6303942835353
CH2,375.0,464.0,443.0406301909566
CH2,455.0,476.0,80.89499366462674
CH2,1105.0,481.0,650.0192304847603
CH2,1144.0,475.0,39.45883931389772
CH2,1165.0,469.0,21.840329667841555
CH2,1146.0,526.0,60.08327554319921
CH2,1156.0,466.0,60.8276253029822
CH2,89.0,463.0,1067.0042174237176
CH2,90.0,489.0,26.019223662515376
CH2,435.0,492.0,345.0130432317016
CH2,90.0,419.0,352.63862522418043
CH2,1138.0,523.0,1053.1476629608974
CH2,949.0,461.0,198.90952717253137
CH2,976.0,947.0,486.7494221876386
CH2,1335.0,313.0,728.585616108361
CH2,1225.0,179.0,173.3666634621547
CH2,1105.0,362.0,218.8355546980426
CH2,1004.0,294.0,121.75795661885921
CH2,990.0,317.0,26.92582403567252
CH2,1166.0,169.0,229.95651762887695
CH2,1008.0,388.0,270.04629232781554
CH2,1002.0,376.0,13.416407864998739
CH2,1205.0,108.0,336.2038072360276
CH2,1191.0,125.0,22.02271554554524
CH2,848.0,896.0,843.8542528185777
CH2,830.0,909.0,22.20360331117452
CH2,1151.0,40.0,926.3919256988372
CH2,276.0,372.0,935.8680462543851
CH2,45.0,359.0,231.36551169091732
CH2,29.0,283.0,77.6659513557904
CH2,80.0,378.0,107.82393055347222
CH2,245.0,731.0,389.65882512782895
CH2,1430.0,662.0,1187.0071608882567
CH2,1440.0,680.0,20.591260281974
CH2,1450.0,541.0,139.35924798878617
CH2,1394.0,544.0,56.08029957123981
DL7,351.0,355.0,1059.9858489621454
DL7,1423.0,462.0,1077.326784221018
DL7,1404.0,463.0,19.026297590440446
DL7,1434.0,449.0,33.1058907144937
DL7,442.0,400.0,993.2094441757993
DL7,418.0,396.0,24.331050121192877
DL7,429.0,374.0,24.596747752497688
DL7,154.0,814.0,518.8689622631132
DL7,712.0,903.0,565.0530948503866
DL7,690.0,903.0,22.0
DL7,688.0,904.0,2.23606797749979
DL7,678.0,903.0,10.04987562112089
DL7,677.0,905.0,2.23606797749979
DL7,893.0,955.0,221.71152428324515
DL7,906.0,872.0,84.01190391843289
DL7,751.0,841.0,158.06960492137634
DL7,634.0,820.0,118.86967653695369
DL7,1329.0,248.0,900.1161036221938
DL7,756.0,805.0,799.110755777946
DL7,730.0,250.0,555.6086752382472
DL7,1426.0,608.0,782.6749005813333
DL7,1403.0,607.0,23.021728866442675
DL7,664.0,262.0,815.5648349456958
DL7,716.0,216.0,69.42621983083913
DL7,967.0,970.0,794.6804389186889
DL7,813.0,164.0,820.5802824830731
DL7,873.0,835.0,673.6772224144141
DL13,1439.0,665.0,590.9788490293032
DL13,1420.0,672.0,20.248456731316587
DL13,874.0,762.0,553.3678704081038
DL13,860.0,753.0,16.64331697709324
DL13,838.0,743.0,24.166091947189145
DL13,972.0,630.0,175.28548142958104
DL13,869.0,473.0,187.77113729218343
DL13,854.0,437.0,39.0
DL13,840.0,449.0,18.439088914585774
DL13,876.0,896.0,448.44732132102206
DL13,989.0,887.0,113.35784048754634
DL13,802.0,912.0,188.66372200293304
DL13,808.0,907.0,7.810249675906654
DL13,788.0,901.0,20.8806130178211
DL13,826.0,899.0,38.05259518088089
DL13,808.0,906.0,19.313207915827967
DL13,839.0,897.0,32.28002478313795
DL13,854.0,749.0,148.75819305167698
DL13,902.0,589.0,167.0449041425688
DL13,867.0,883.0,296.0760037557924
DL13,967.0,958.0,125.0
DL10,1231.0,64.0,932.1652214065916
DL10,247.0,853.0,1261.26008420151
DL10,803.0,896.0,557.6602908581532
DL10,779.0,889.0,25.0
DL10,775.0,905.0,16.492422502470642
DL10,1266.0,286.0,790.0898683061314
DL10,1359.0,36.0,266.7376988728815
DL10,246.0,851.0,1379.4904856504086
DL10,239.0,695.0,156.1569723067145
DL10,908.0,972.0,724.0787250016396
DL10,962.0,931.0,67.80117993073571
DL10,794.0,100.0,847.811889513234
DL10,830.0,90.0,37.36308338453881
DL10,792.0,82.0,38.8329756778952
DL10,1009.0,104.0,218.11235636707977
DL10,1340.0,41.0,336.94213153002994
DL10,465.0,838.0,1183.568333472977
DL10,478.0,376.0,462.18286424314783
DL10,1390.0,600.0,939.1059578130681
DL4,951.0,899.0,531.1515791184283
DL4,920.0,892.0,31.78049716414141
DL4,915.0,881.0,12.083045973594572
DL4,497.0,267.0,742.7785672729121
DL4,1110.0,66.0,645.1123933083288
DL4,1005.0,80.0,105.92922165295089
DL4,1076.0,76.0,71.11258679024411
DL4,872.0,894.0,843.053972174973
DL4,484.0,272.0,733.0948096938076
DL4,439.0,251.0,49.658836071740545
DL4,765.0,114.0,353.61702447704636
DL4,686.0,111.0,79.05694150420949
DL4,734.0,122.0,49.24428900898052
DL12,799.0,75.0,80.2122185206219
DL12,753.0,61.0,48.08326112068523
DL12,750.0,56.0,5.830951894845301
DL12,663.0,163.0,137.90576492663388
DL12,638.0,157.0,25.709920264364882
DL12,618.0,64.0,95.12623192369179
DL12,789.0,81.0,171.8429515575195
DL12,878.0,92.0,89.67719888578144
DL12,482.0,820.0,828.7339742040265
DL12,441.0,339.0,482.7442387020274
DL12,551.0,306.0,114.84337159801605
DL12,1490.0,18.0,982.1736099081465
DL12,471.0,293.0,1055.4553519689973
DL12,1016.0,50.0,596.7193645257375
DL12,787.0,42.0,229.13969538253298
DL12,697.0,87.0,100.62305898749054
DL12,924.0,76.0,227.26636354727023
DL12,809.0,100.0,117.47765745025733
DL12,1174.0,73.0,365.9972677493645
DL12,1182.0,59.0,16.1245154965971
DL12,825.0,454.0,532.4227643517884
DL12,844.0,550.0,97.86214794290998
DL12,842.0,549.0,2.23606797749979
DL12,846.0,549.0,4.0
DL12,852.0,546.0,6.708203932499369
DL12,855.0,547.0,3.1622776601683795
DL12,849.0,537.0,11.661903789690601
DL12,850.0,535.0,2.23606797749979
DL12,890.0,545.0,41.23105625617661
DL12,858.0,576.0,44.553338819890925
DL12,865.0,570.0,9.219544457292887
DL12,867.0,577.0,7.280109889280518
DL12,890.0,574.0,23.194827009486403
DL12,1359.0,312.0,537.2196943523198
DL12,1384.0,278.0,42.20189569201838
DL12,816.0,902.0,843.8009243891595
DL12,820.0,903.0,4.123105625617661
DL12,873.0,536.0,370.8072275455267
DL12,1375.0,249.0,578.2499459576283
DL12,937.0,909.0,792.1136282125185
DL12,1146.0,897.0,209.34421415458323
DL12,1111.0,899.0,35.05709628591621
DL12,1098.0,893.0,14.317821063276353
DL12,1105.0,894.0,7.0710678118654755
DL12,1097.0,902.0,11.313708498984761
DL12,1086.0,894.0,13.601470508735444
DL12,826.0,554.0,428.01869118065395
DL12,811.0,601.0,49.33558553417604
DL12,852.0,874.0,276.06158733152284
DL12,877.0,855.0,31.400636936215164
CH7,1271.0,944.0,403.92697359795125
CH7,855.0,678.0,493.7732273017645
CH7,736.0,910.0,260.7393334347543
CH7,702.0,913.0,34.132096331752024
CH7,696.0,918.0,7.810249675906654
CH7,497.0,911.0,199.12307751739877
CH7,461.0,916.0,36.345563690772494
CH7,778.0,751.0,357.37095573087635
CH7,714.0,866.0,131.60927019021113
CH7,874.0,907.0,165.1696097955069
CH7,846.0,598.0,310.26601489689455
CH7,868.0,672.0,77.20103626247513
CH7,862.0,579.0,93.1933474020544
CH7,866.0,579.0,4.0
CH7,1376.0,326.0,569.3057175191551
CH7,872.0,572.0,560.8315255047634
CH7,894.0,591.0,29.068883707497267
CH7,1364.0,281.0,563.0275304103699
CH7,913.0,621.0,564.8017351248135
CH7,875.0,635.0,40.496913462633174
CH7,869.0,585.0,50.35871324805669
CH7,1353.0,325.0,549.4142335251245
CH7,884.0,563.0,525.9325051753314
CH7,896.0,605.0,43.68065933568311
CH7,1374.0,287.0,574.1149710641589
CH7,1365.0,338.0,51.78802950489621
CH7,867.0,674.0,600.7495318350236
CH7,512.0,927.0,435.92889328421444
CH7,1202.0,884.0,691.3385567144364
CH7,1023.0,912.0,181.1767093199344
CH7,1022.0,945.0,33.015148038438355
CH7,1084.0,889.0,83.54639429682169
CH7,518.0,130.0,946.8035699129995
CH7,845.0,149.0,327.55152266475574
CH7,1510.0,49.0,672.4767653978835
CH7,1166.0,504.0,570.4042426209679
CH7,669.0,118.0,629.2892816503393
CH7,1176.0,510.0,640.8689413600881
CH7,1026.0,845.0,367.0490430446591
CH7,1026.0,589.0,256.0
CH7,1040.0,595.0,15.231546211727817
CH7,1038.0,613.0,18.110770276274835
CH7,1185.0,631.0,148.0979405663698
CH7,1105.0,14.0,622.1647691729257
CH7,1025.0,530.0,522.1647249671314
CH7,1005.0,507.0,30.479501308256342
CH7,1174.0,459.0,175.6843760839307
CH7,1021.0,480.0,154.434452114805
CH7,1187.0,483.0,166.02710622064097
CH7,1002.0,876.0,434.3662049469319
CH7,685.0,910.0,318.8181299738144
CH7,844.0,906.0,159.05030650709227
CH7,937.0,952.0,103.75451797391764
CH7,792.0,92.0,872.1381771256204
CH7,871.0,102.0,79.63039620647382
CH7,1023.0,98.0,152.0526224699857
CH7,1232.0,31.0,219.4766502386985
CH7,1359.0,68.0,132.2800060477773
CH7,1081.0,343.0,391.03580398730753
CH7,1015.0,848.0,509.2946102208426
CH7,1071.0,832.0,58.240879114244144
CH7,1045.0,909.0,81.27115109311545
CH7,1003.0,885.0,48.373546489791295
CH7,961.0,896.0,43.41658669218482
CH3,939.0,862.0,40.496913462633174
CH3,921.0,870.0,19.697715603592208
CH3,940.0,906.0,40.70626487409524
CH3,931.0,908.0,9.219544457292887
CH3,947.0,902.0,17.08800749063506
CH3,1058.0,851.0,122.15563842901399
CH3,844.0,80.0,800.1481112894037
CH3,685.0,126.0,165.5203914930121
CH3,899.0,528.0,455.411901469428
CH3,625.0,106.0,503.15007701480084
CH3,958.0,129.0,333.79334924470857
CH3,1137.0,81.0,185.32404053441098
CH3,1082.0,792.0,713.1241126199562
CH3,1058.0,830.0,44.94441010848846
CH3,1099.0,32.0,799.0525639781152
CH3,1409.0,561.0,613.1402775874376
CH3,1038.0,814.0,449.0545623863541
CH3,984.0,835.0,57.9396237474839
CH3,349.0,853.0,635.2550668825869
CH3,296.0,848.0,53.23532661682466
CH3,193.0,851.0,103.04368005850722
CH3,889.0,838.0,696.1213974588053
CH3,1418.0,623.0,571.0218909989353
DL9,900.0,701.0,523.8396701281796
DL9,889.0,605.0,96.62815324738438
DL9,850.0,219.0,387.9652046253633
DL9,125.0,219.0,725.0
DL9,829.0,787.0,904.5661943716447
DL9,843.0,842.0,56.753854494650845
DL9,200.0,603.0,685.9810493009264
DL9,224.0,852.0,250.15395259719563
DL9,1051.0,901.0,828.4503606131149
DL9,1220.0,14.0,902.9562558618219
DL9,677.0,897.0,1036.5992475397616
DL9,571.0,910.0,106.7941945987702
DL9,506.0,906.0,65.12296062065974
DL9,510.0,903.0,5.0
DL9,513.0,900.0,4.242640687119285
DL9,524.0,907.0,13.038404810405298
CL4,529.0,903.0,6.4031242374328485
CL4,927.0,947.0,400.42477445832446
CL4,878.0,610.0,340.5436829541843
CL4,1169.0,97.0,589.788097540125
CL4,654.0,102.0,515.0242712727236
CL4,1352.0,63.0,699.0886925133319
CL4,1039.0,830.0,828.4069048480945
CL4,842.0,904.0,210.440015206234
CL4,715.0,909.0,127.09838708654017
CL4,690.0,913.0,25.317977802344327
CL4,1430.0,707.0,768.1380084333804
CL4,1398.0,716.0,33.24154027718932
CL4,1405.0,688.0,28.861739379323623
CL4,1021.0,683.0,384.0325507037131
CL4,1130.0,803.0,162.1141573089778
CL4,1122.0,782.0,22.47220505424423
CL4,1143.0,827.0,49.658836071740545
CL4,1160.0,823.0,17.46424919657298
CL4,906.0,51.0,812.7115109311544
CL4,772.0,85.0,138.24615727028365
CL4,912.0,921.0,847.641433626271
CL4,1025.0,909.0,113.63538181394033
CL4,633.0,105.0,894.4719112414878
CL4,570.0,162.0,84.95881355103778
CL4,523.0,199.0,59.81638571495272
CL4,530.0,210.0,13.038404810405298
CL4,694.0,130.0,182.4719156473127
CL4,766.0,133.0,72.06247289678588
CL4,858.0,9.0,154.40207252495026
CL4,409.0,852.0,955.1177937825261
CL4,418.0,860.0,12.041594578792296
CL4,526.0,635.0,249.57764322951687
CL10,829.0,78.0,634.080436537826
CL10,682.0,92.0,147.6651617681029
CL10,332.0,664.0,670.5848193927446
CL10,282.0,878.0,219.76350925483513
CL10,560.0,660.0,353.2817572420065
CL10,251.0,632.0,310.26601489689455
CL10,532.0,671.0,283.69349657685143
CL10,1442.0,475.0,930.8684117532403
CL10,1401.0,496.0,46.06517122512408
CL10,291.0,646.0,1120.0892821556681
CL10,295.0,650.0,5.656854249492381
CL10,289.0,641.0,10.816653826391969
CL10,265.0,635.0,24.73863375370596
CL10,457.0,650.0,192.5850461484484
CL10,444.0,629.0,24.698178070456937
CL10,501.0,631.0,57.0350769263968
CL10,516.0,634.0,15.297058540778355
CL10,536.0,679.0,49.24428900898052
CL10,533.0,850.0,171.0263137648707
CL10,922.0,908.0,393.30013984233466
CL10,912.0,913.0,11.180339887498949
CL10,912.0,920.0,7.0
CL10,912.0,914.0,6.0
CL10,896.0,918.0,16.492422502470642
CL10,908.0,920.0,12.165525060596439
CL10,924.0,917.0,16.278820596099706
CL10,575.0,773.0,377.54072627996044
CL10,546.0,700.0,78.54934754662193
DL15,1156.0,115.0,845.1774961509565
DL15,1418.0,124.0,262.15453457836657
DL15,684.0,181.0,736.2098885508127
DL15,791.0,178.0,107.0420478129973
DL15,1422.0,609.0,764.147891445105
DL15,1458.0,526.0,90.47098982546837
DL15,1452.0,484.0,42.42640687119285
DL15,1411.0,488.0,41.19465984809196
DL15,90.0,568.0,1323.4201902646037
DL15,81.0,554.0,16.64331697709324
DL15,91.0,551.0,10.44030650891055
DL15,105.0,616.0,66.49060083951716
DL15,148.0,684.0,80.45495634204272
DL15,180.0,685.0,32.01562118716424
DL15,146.0,729.0,55.60575509783138
DL15,133.0,747.0,22.20360331117452
DL15,589.0,728.0,456.3956616796439
DL15,566.0,708.0,30.479501308256342
DL15,124.0,721.0,442.19113514406865
DL15,583.0,725.0,459.0174288630008
DL15,566.0,721.0,17.46424919657298
DL15,578.0,708.0,17.69180601295413
DL15,711.0,851.0,195.28952864913163
DL15,1446.0,70.0,1072.4672489171871
DL15,625.0,719.0,1046.5381025075008
DL15,784.0,113.0,626.5117716372135
DL15,604.0,49.0,191.03926298015284
DL15,582.0,731.0,682.3547464479162
DL15,560.0,705.0,34.058772731852805
DL15,737.0,825.0,213.84340064636083
DL15,698.0,839.0,41.43669871020132
DL15,1417.0,108.0,1025.3399436284535
DL15,978.0,701.0,737.814339790167
DL15,578.0,705.0,400.019999500025
DL15,548.0,739.0,45.34313619501854
DL15,567.0,716.0,29.832867780352597
DL3,1418.0,708.0,851.0376019894774
DL3,1411.0,706.0,7.280109889280518
DL3,424.0,644.0,988.9453978860512
DL3,52.0,667.0,372.71034329623853
DL3,702.0,832.0,670.6153890271233
DL3,1058.0,917.0,366.00683053735486
DL3,1053.0,914.0,5.830951894845301
DL3,994.0,913.0,59.00847396772772
DL3,949.0,899.0,47.12748667179272
DL3,980.0,908.0,32.28002478313795
DL3,872.0,760.0,183.21571984958058
DL3,1000.0,933.0,215.20455385516357
DL3,1004.0,921.0,12.649110640673518
DL3,1068.0,912.0,64.6297145282261
DL3,849.0,761.0,266.0112779564054
DL3,836.0,769.0,15.264337522473747
DL3,845.0,761.0,12.041594578792296
DL3,1105.0,908.0,298.6787571957537
DL3,1086.0,919.0,21.95449840010015
DL3,844.0,777.0,280.58510295452254
DL3,999.0,838.0,166.57130605239308
DL3,989.0,743.0,95.524865872714
DL3,1138.0,914.0,226.80828909014767
DL3,1071.0,924.0,67.7421582177598
DL3,716.0,826.0,368.27842728023046
DL3,846.0,771.0,141.15594213493105
DL3,844.0,778.0,7.280109889280518
DL3,970.0,975.0,233.8482413874434
DL3,1425.0,95.0,990.6689659013247
